"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Walla Walla","Walla Walla School District No. 140 School Director Position 4","WRITE-IN"," ","12","0.126","School"
"Walla Walla","Walla Walla School District No. 140 School Director Position 5","Kirk Jameson"," ","3854","40.727","School"
"Walla Walla","Walla Walla School District No. 140 School Director Position 5","Derek Sarley"," ","5591","59.0827","School"
"Walla Walla","Walla Walla School District No. 140 School Director Position 5","WRITE-IN"," ","18","0.1902","School"
"Walla Walla","COLLEGE PLACE SCHOOL DISTRICT NO. 250 School Director District 1","Jamie Williams"," ","2097","98.8685","School"
"Walla Walla","COLLEGE PLACE SCHOOL DISTRICT NO. 250 School Director District 1","WRITE-IN"," ","24","1.1315","School"
"Walla Walla","COLLEGE PLACE SCHOOL DISTRICT NO. 250 School Director District 3","Todd Stubblefield"," ","1975","97.5309","School"
"Walla Walla","COLLEGE PLACE SCHOOL DISTRICT NO. 250 School Director District 3","WRITE-IN"," ","50","2.4691","School"
"Walla Walla","COLLEGE PLACE SCHOOL DISTRICT NO. 250 School Director Position 5","Mandy Thompson"," ","2035","98.5472","School"
"Walla Walla","COLLEGE PLACE SCHOOL DISTRICT NO. 250 School Director Position 5","WRITE-IN"," ","30","1.4528","School"
"Walla Walla","Touchet School District No. 300 School Director Position 3","Jose V. Pedroza"," ","210","97.2222","School"
"Walla Walla","Touchet School District No. 300 School Director Position 3","WRITE-IN"," ","6","2.7778","School"
"Walla Walla","Touchet School District No. 300 School Director Position 4","Ashley Carlisle"," ","212","97.6959","School"
"Walla Walla","Touchet School District No. 300 School Director Position 4","WRITE-IN"," ","5","2.3041","School"
"Walla Walla","Touchet School District No. 300 School Director Position 5","Lincoln Short"," ","207","95.3917","School"
"Walla Walla","Touchet School District No. 300 School Director Position 5","WRITE-IN"," ","10","4.6083","School"
"Walla Walla","Columbia School District No. 400 School Director District 1","Hayley Shepard"," ","742","98.8016","School"
"Walla Walla","Columbia School District No. 400 School Director District 1","WRITE-IN"," ","9","1.1984","School"
"Walla Walla","Columbia School District No. 400 School Director District 2","Brad O'Brien"," ","723","97.1774","School"
"Walla Walla","Columbia School District No. 400 School Director District 2","WRITE-IN"," ","21","2.8226","School"
"Walla Walla","Columbia School District No. 400 School Director District 5","Michael Scrimsher"," ","744","97.3822","School"
"Walla Walla","Columbia School District No. 400 School Director District 5","WRITE-IN"," ","20","2.6178","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director District 1","Sarah Boudrieau"," ","339","98.2609","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director District 1","WRITE-IN"," ","6","1.7391","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director District 2","Tia Hays"," ","116","26.9767","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director District 2","Christy House"," ","311","72.3256","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director District 2","WRITE-IN"," ","3","0.6977","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director Position 4","Abby Grende"," ","346","97.4648","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director Position 4","WRITE-IN"," ","9","2.5352","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director Position 5","Carol Clarke"," ","367","96.8338","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 School Director Position 5","WRITE-IN"," ","12","3.1662","School"
"Walla Walla","PRESCOTT SCHOOL DISTRICT NO. 402-37 School Director District 3","Kevin Chabre"," ","119","95.9677","School"
"Walla Walla","PRESCOTT SCHOOL DISTRICT NO. 402-37 School Director District 3","WRITE-IN"," ","5","4.0323","School"
"Walla Walla","PRESCOTT SCHOOL DISTRICT NO. 402-37 School Director District 4","Preston Brock"," ","125","99.2063","School"
"Walla Walla","PRESCOTT SCHOOL DISTRICT NO. 402-37 School Director District 4","WRITE-IN"," ","1","0.7937","School"
"Walla Walla","Fire Protection District No. 1 Commissioner Position 2","David Brock"," ","17","100","Fire"
"Walla Walla","Fire Protection District No. 1 Commissioner Position 2","WRITE-IN"," ","0","0","Fire"
"Walla Walla","Fire Protection District No. 2 Commissioner Position 3","Matt Spring"," ","352","97.5069","Fire"
"Walla Walla","Fire Protection District No. 2 Commissioner Position 3","WRITE-IN"," ","9","2.4931","Fire"
"Walla Walla","Fire Protection District No. 4 Commissioner Position 2","Larry Hector"," ","2452","99.4323","Fire"
"Walla Walla","Fire Protection District No. 4 Commissioner Position 2","WRITE-IN"," ","14","0.5677","Fire"
"Walla Walla","Fire Protection District No. 5 Commissioner Position 2","Jimmy Greco"," ","754","98.8204","Fire"
"Walla Walla","Fire Protection District No. 5 Commissioner Position 2","WRITE-IN"," ","9","1.1796","Fire"
"Walla Walla","Fire Protection District No. 6 Commissioner Position 2","Richard S. Easton"," ","246","97.619","Fire"
"Walla Walla","Fire Protection District No. 6 Commissioner Position 2","WRITE-IN"," ","6","2.381","Fire"
"Walla Walla","Fire Protection District No. 7 Commissioner Position 1","Eric Cochran"," ","48","100","Fire"
"Walla Walla","Fire Protection District No. 7 Commissioner Position 1","WRITE-IN"," ","0","0","Fire"
"Walla Walla","FIRE PROTECTION DISTRICT NO. 8 Commissioner Position 2","Stan Schwerin"," ","185","100","Fire"
"Walla Walla","FIRE PROTECTION DISTRICT NO. 8 Commissioner Position 2","WRITE-IN"," ","0","0","Fire"
"Walla Walla","PUBLIC HOSPITAL DISTRICT PUBLIC HOSPITAL DISTRICT COMMISSIONER NO. 2","Lindsey Anderson"," ","296","80","Hospital"
"Walla Walla","PUBLIC HOSPITAL DISTRICT PUBLIC HOSPITAL DISTRICT COMMISSIONER NO. 2","Colleen M. Sproul"," ","72","19.4595","Hospital"
"Walla Walla","PUBLIC HOSPITAL DISTRICT PUBLIC HOSPITAL DISTRICT COMMISSIONER NO. 2","WRITE-IN"," ","2","0.5405","Hospital"
"Walla Walla","PUBLIC HOSPITAL DISTRICT PUBLIC HOSPITAL DISTRICT COMMISSIONER NO. 5","Jamie Smit"," ","315","98.1308","Hospital"
"Walla Walla","PUBLIC HOSPITAL DISTRICT PUBLIC HOSPITAL DISTRICT COMMISSIONER NO. 5","WRITE-IN"," ","6","1.8692","Hospital"
"Walla Walla","Prescott Joint Park and Recreation District Commissioner Subdivision 1","Matthew Hamilton"," ","84","86.5979","Park and Recreation"
"Walla Walla","Prescott Joint Park and Recreation District Commissioner Subdivision 1","WRITE-IN"," ","13","13.4021","Park and Recreation"
"Walla Walla","Prescott Joint Park and Recreation District Commissioner Subdivision 4","Selene Rubio"," ","111","98.2301","Park and Recreation"
"Walla Walla","Prescott Joint Park and Recreation District Commissioner Subdivision 4","WRITE-IN"," ","2","1.7699","Park and Recreation"
"Walla Walla","Prescott Joint Park and Recreation District Commissioner Subdivision 5","Carol Hartwig"," ","120","99.1736","Park and Recreation"
"Walla Walla","Prescott Joint Park and Recreation District Commissioner Subdivision 5","WRITE-IN"," ","1","0.8264","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 1","Beth Daves"," ","303","92.6606","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 1","WRITE-IN"," ","24","7.3394","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 2","Holly Lachowicz"," ","317","97.8395","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 2","WRITE-IN"," ","7","2.1605","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 3","Wendy Carter"," ","335","98.2405","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 3","WRITE-IN"," ","6","1.7595","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 4","Curtis Lysher"," ","332","98.8095","Park and Recreation"
"Walla Walla","Waitsburg Park and Recreation District Commissioner Subdivision 4","WRITE-IN"," ","4","1.1905","Park and Recreation"
"Walla Walla","Water District 1 Commissioner Position 1","Michael Pringle"," ","23","100","Water"
"Walla Walla","Water District 1 Commissioner Position 1","WRITE-IN"," ","0","0","Water"
"Walla Walla","Water District 1 Commissioner Position 2","Dee Glessner"," ","22","73.3333","Water"
"Walla Walla","Water District 1 Commissioner Position 2","Ron Rodgers"," ","8","26.6667","Water"
"Walla Walla","Water District 1 Commissioner Position 2","WRITE-IN"," ","0","0","Water"
"Walla Walla","Water District 1 Commissioner Position 3","Barbara K Johnson"," ","22","100","Water"
"Walla Walla","Water District 1 Commissioner Position 3","WRITE-IN"," ","0","0","Water"
"Walla Walla","Water District 2 Commissioner Position 2","Christina Olson"," ","49","98","Water"
"Walla Walla","Water District 2 Commissioner Position 2","WRITE-IN"," ","1","2","Water"
"Walla Walla","Water District 2 Commissioner Position 3","Coralee Large"," ","49","98","Water"
"Walla Walla","Water District 2 Commissioner Position 3","WRITE-IN"," ","1","2","Water"
"Walla Walla","Fire Protection District No. 5 PROPOSITION 1","Approved"," ","455","49.6725","Fire"
"Walla Walla","Fire Protection District No. 5 PROPOSITION 1","Rejected"," ","461","50.3275","Fire"
"Walla Walla","Prescott Joint Park and Recreation District PROPOSITION NO. 1","Levy Yes"," ","109","71.2418","Park and Recreation"
"Walla Walla","Prescott Joint Park and Recreation District PROPOSITION NO. 1","Levy No"," ","44","28.7582","Park and Recreation"
"Whatcom","Whatcom Whatcom County - Proposition 2023-04 - Public Health, Safety, and Justice Sales and Use Tax","Yes"," ","49654","63.1795","County"
"Whatcom","Whatcom Whatcom County - Proposition 2023-04 - Public Health, Safety, and Justice Sales and Use Tax","No"," ","28938","36.8205","County"
"Whatcom","Whatcom Executive","Satpal Sidhu"," ","46045","57.6268","County"
"Whatcom","Whatcom Executive","Dan Purdy"," ","33723","42.2055","County"
"Whatcom","Whatcom Executive","WRITE-IN"," ","134","0.1677","County"
"Whatcom","COUNTY COUNCIL DISTRICT 4 Council District 4","Mark Stremler"," ","8864","52.4311","County"
"Whatcom","COUNTY COUNCIL DISTRICT 4 Council District 4","Kathy Kershner"," ","7958","47.072","County"
"Whatcom","COUNTY COUNCIL DISTRICT 4 Council District 4","WRITE-IN"," ","84","0.4969","County"
"Whatcom","COUNTY COUNCIL DISTRICT 5 Council District 5","Ben Elenbaas"," ","9152","60.9727","County"
"Whatcom","COUNTY COUNCIL DISTRICT 5 Council District 5","Jackie Dexter"," ","5831","38.8474","County"
"Whatcom","COUNTY COUNCIL DISTRICT 5 Council District 5","WRITE-IN"," ","27","0.1799","County"
"Whatcom","Whatcom At-Large Position B","Jon Scanlon"," ","44389","56.9703","County"
"Whatcom","Whatcom At-Large Position B","Hannah Ordos"," ","33407","42.8757","County"
"Whatcom","Whatcom At-Large Position B","WRITE-IN"," ","120","0.154","County"
"Whatcom","Whatcom Assessor","Rebecca Xczar"," ","52272","97.7613","County"
"Whatcom","Whatcom Assessor","WRITE-IN"," ","1197","2.2387","County"
"Whatcom","Whatcom Auditor","Stacy Henthorn"," ","52949","98.7339","County"
"Whatcom","Whatcom Auditor","WRITE-IN"," ","679","1.2661","County"
"Whatcom","Whatcom Sheriff","Donnell &quot;Tank&quot; Tanksley"," ","41215","52.0391","County"
"Whatcom","Whatcom Sheriff","Doug Chadwick"," ","37848","47.7879","County"
"Whatcom","Whatcom Sheriff","WRITE-IN"," ","137","0.173","County"
"Whatcom","Whatcom Treasurer","Steven N. Oliver"," ","53812","98.8519","County"
"Whatcom","Whatcom Treasurer","WRITE-IN"," ","625","1.1481","County"
"Whatcom","PORT OF BELLINGHAM Commissioner District 3","Bobby Briscoe"," ","51983","98.4471","Port"
"Whatcom","PORT OF BELLINGHAM Commissioner District 3","WRITE-IN"," ","820","1.5529","Port"
"Whatcom","CITY OF BELLINGHAM Proposition 2023-02 - Greenways 5 Levy","Yes"," ","21448","66.81","City/Town"
"Whatcom","CITY OF BELLINGHAM Proposition 2023-02 - Greenways 5 Levy","No"," ","10655","33.19","City/Town"
"Whatcom","CITY OF BELLINGHAM Initiative 2023-01 - Establishing a City Minimum Wage Above the State Minimum Wage","Yes"," ","18822","58.6849","City/Town"
"Whatcom","CITY OF BELLINGHAM Initiative 2023-01 - Establishing a City Minimum Wage Above the State Minimum Wage","No"," ","13251","41.3151","City/Town"
"Whatcom","CITY OF BELLINGHAM Initiative 2023-02 - Rental Relocation Assistance Program for Tenants","Yes"," ","19852","62.1832","City/Town"
"Whatcom","CITY OF BELLINGHAM Initiative 2023-02 - Rental Relocation Assistance Program for Tenants","No"," ","12073","37.8168","City/Town"
"Whatcom","CITY OF BELLINGHAM Mayor","Seth Fleetwood"," ","14684","46.3598","City/Town"
"Whatcom","CITY OF BELLINGHAM Mayor","Kim Lund"," ","16790","53.0088","City/Town"
"Whatcom","CITY OF BELLINGHAM Mayor","WRITE-IN"," ","200","0.6314","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 1","Hannah Stone"," ","17449","58.487","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 1","Eamonn Collins"," ","12256","41.0806","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 1","WRITE-IN"," ","129","0.4324","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 3","Liz Darrow"," ","12595","42.6573","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 3","Daniel Hammill"," ","16775","56.8143","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 3","WRITE-IN"," ","156","0.5283","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 5","Lisa A. Anderson"," ","21858","98.4018","City/Town"
"Whatcom","CITY OF BELLINGHAM Council Ward 5","WRITE-IN"," ","355","1.5982","City/Town"
"Whatcom","CITY OF BELLINGHAM Council At-Large","Jace Cotton"," ","16250","53.6605","City/Town"
"Whatcom","CITY OF BELLINGHAM Council At-Large","Russ Whidbee"," ","13900","45.9003","City/Town"
"Whatcom","CITY OF BELLINGHAM Council At-Large","WRITE-IN"," ","133","0.4392","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 1 Position 1","Richard May"," ","1393","95.2153","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 1 Position 1","WRITE-IN"," ","70","4.7847","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 2 Position 3","Sonia Hurt"," ","1390","73.7401","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 2 Position 3","Steven Tojek"," ","492","26.1008","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 2 Position 3","WRITE-IN"," ","3","0.1592","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 3 Position 5","Mary Lou Steward"," ","1451","98.842","City/Town"
"Whatcom","CITY OF BLAINE Council Ward 3 Position 5","WRITE-IN"," ","17","1.158","City/Town"
"Whatcom","CITY OF EVERSON Council Position 1","Tim Hanowell"," ","450","96.9828","City/Town"
"Whatcom","CITY OF EVERSON Council Position 1","WRITE-IN"," ","14","3.0172","City/Town"
"Whatcom","CITY OF EVERSON Council Position 4","John Hammond"," ","431","97.9545","City/Town"
"Whatcom","CITY OF EVERSON Council Position 4","WRITE-IN"," ","9","2.0455","City/Town"
"Whatcom","CITY OF EVERSON Council Position 5","Ashley Brown"," ","398","61.0429","City/Town"
"Whatcom","CITY OF EVERSON Council Position 5","Gary Locke"," ","253","38.8037","City/Town"
"Whatcom","CITY OF EVERSON Council Position 5","WRITE-IN"," ","1","0.1534","City/Town"
"Whatcom","CITY OF FERNDALE Mayor","Jon Mutchler"," ","2154","45.5487","City/Town"
"Whatcom","CITY OF FERNDALE Mayor","Greg Hansen"," ","2564","54.2187","City/Town"
"Whatcom","CITY OF FERNDALE Mayor","WRITE-IN"," ","11","0.2326","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 1","Matthew Durkee"," ","1452","33.0752","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 1","Herb Porter"," ","2923","66.5831","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 1","WRITE-IN"," ","15","0.3417","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 2","Ali Hawkinson"," ","3385","97.974","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 2","WRITE-IN"," ","70","2.026","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 3","Erin Gunter"," ","3532","99.0188","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 3","WRITE-IN"," ","35","0.9812","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 4","Wyatt Shedd Stewart"," ","2108","47.3176","City/Town"
"Whatcom","CITY OF FERNDALE Council Position 4","McKenna Pinto-Gonzalez"," ","2328","52.2559","City/Town"
